550205067,5.0,0.004442451855041181
1385237533,300.0,0.02252158233283583
320725662,15.0,0.005850308274142521
425033450,475.0,0.006095258979682762
2800353611,9.0,0.0013034196681982809
2776509252,12.0,0.021357074156672737
13065292,625.0,0.02354739833214047
3387547060,6.0,0.023518096264702477
334321591,600.0,0.03806710434867137
747492094881726464,10.0,0.006145455586584619
408118133,9.0,0.021368349817188187
87934587,750.0,0.020285787222782438
201654791,9.0,0.007295725036923689
2527780688,14.0,0.021385353915732666
2319748337,8.0,0.006709886016907482
742656572086747136,12.0,0.0019639099683271192
4702970784,16.0,0.016363540452188255
475248885,60.0,0.006767683486414396
4827481564,4.0,0.0019477862866499962
1462583917,12.0,0.03323038447993046
1106230255,24.0,0.015247522424286836
281884852,21.0,0.005988725095883406
870395221,15.0,0.0014324666437222381
446937412,18.0,0.0257668556003395
1413168613,25.0,0.01307147067626448
1637833237,700.0,0.011794543632683592
696658225157029888,18.0,0.0035299880606901013
2438650607,7.0,0.03882553545285409
950796283,9.0,0.013780287139065085
3053979329,24.0,0.0029780557836026297
165443253,350.0,0.026562342107722105
440815818,425.0,0.01343431373240227
592546016,9.0,0.015261073314832637
403652993,9.0,0.006388335450528811
3332411590,15.0,0.014571235695633818
4811969481,15.0,0.027813139517449757
419739649,12.0,0.0038865830709353373
2388661380,4.0,0.030390348567717478
1080507391,9.0,0.011413046673579199
528673372,15.0,0.006461153120212508
195689744,1425.0,0.026563903498542464
1139875363,8.0,0.012273403792749202
22616757,9.0,0.003992334753373351
1250116818,425.0,0.006793198295082905
752010888,69.0,0.030658541996528454
287848628,250.0,0.013930639175075242
427739699,8.0,0.01899785164810818
236565724,1450.0,0.048496375425123264
253289367,27.0,0.002365322153198584
3613181357,28.0,0.02759311669964489
380243648,9.0,0.005412028760602279
459084453,6.0,0.003961507855809324
3080949119,7.0,0.0050248882907130464
1915200546,250.0,0.025710466958471342
790269417603162118,5.0,0.011170952921316117
788063079418499072,6.0,0.001287627718451478
2196650893,21.0,0.02803685247063597
509356418,12.0,0.010888102890795205
3038785617,12.0,0.004537690332892392
1120206308,32.0,0.03335211002685079
2493142851,6.0,0.04343468334717289
1667689482,12.0,0.01475796322075737
1623798294,400.0,0.023019881231461606
2259459451,12.0,0.005302589626964688
3758739195,14.0,0.027597803770673515
84554070,12.0,0.018851144436235392
3046288851,9.0,0.007525021697796686
765965375792148480,22.0,0.004478138524378282
759428777793429505,8.0,0.03460617027284523
2380592546,12.0,0.017578209124012912
1249365224,8.0,0.006658926877636668
582622919,15.0,0.03114873810993037
50232653,4.0,0.004436101576163757
1326743389,525.0,0.022319015585618534
557057167,15.0,0.019630330033758036
432516884,6.0,0.009256000477691364
2840111003,12.0,0.020025759804633003
3361200257,36.0,0.002273232918488874
602903174,42.0,0.03220752025692297
27992407,15.0,0.00681434712053474
634999260,950.0,0.02534915412165521
1285999218,9.0,0.0027323754067808564
4726174575,6.0,0.021385346290640535
3297456253,30.0,0.005574299734550468
2723029636,12.0,0.032026738602195966
131494824,12.0,0.041473270984575386
318713537,6.0,0.01632094995078051
10350822,6.0,0.00506866262040531
396756630,8.0,0.026148076072513158
947689230,9.0,0.034774715558074036
717319878542245888,7.0,0.026945767844330133
37507247,375.0,0.007333863199086164
1045330356,15.0,0.0046238798561707645
426094795,9.0,0.01985391071241043
1025054731,21.0,0.015426253561613628
296475664,8.0,0.01358559329669158
1638143131,12.0,0.024444687869300194
318499634,1375.0,0.032780951553176306
40708908,9.0,0.03036444951785142
1509825860,375.0,0.01246564576182833
2154746892,7.0,0.015412688674783053
831981618,9.0,0.04382528037955568
870599125,9.0,0.021243478335459184
381611850,600.0,0.015843074510187134
1074223417,375.0,0.00920739952177271
1747158031,12.0,0.01410935026987921
3521388197,8.0,0.013626692275178513
272350720,16.0,0.001734738870812464
2405206161,1500.0,0.004769246985826853
783613594810351616,6.0,0.027030227181011807
