67746303,15.0,0.013157265376413865
2260660337,45.0,0.02246949856642779
4845999597,18.0,0.031435491935997574
2921447206,29.0,0.022259695063665437
773532512425537537,7.0,0.018006044988879328
47987007,18.0,0.009791087693702792
986382066,7.0,0.0228462996673591
2749231737,18.0,0.018532148372093462
1114352792,1475.0,0.025018645275703535
14110067,1050.0,0.047522218307945965
294535863,9.0,0.021286131687636635
140772582,1425.0,0.006917880573533619
2540926930,15.0,0.0055397284465477795
1140071011,7.0,0.007917099135360468
1357710228,35.0,0.01449062530101683
1119822385,1100.0,0.006601838288658701
2353564274,15.0,0.026160148277137654
1299375126,7.0,0.01705733168354816
467473645,6.0,0.012412010678056256
2827610069,450.0,0.0403360642081653
1222000628,30.0,0.02479021824294033
122665594,12.0,0.028808679522568593
2975094340,9.0,0.026492392068884225
215278944,12.0,0.012030385189614955
4688837276,12.0,0.035416256205113926
1228029926,15.0,0.005795561211205102
183405973,9.0,0.006722204178355192
2934930969,21.0,0.006186503086712135
722848232792002560,7.0,0.012521846450762781
318939574,21.0,0.010369448846828286
3223929605,42.0,0.006818515515980959
167058261,525.0,0.02741812332400043
1106149818,7.0,0.010529870741480638
701094295,325.0,0.036121055064043915
1098999823,625.0,0.021635053794332504
537662962,45.0,0.01703913128667367
724303327077502976,9.0,0.013043091319917757
1725220519,9.0,0.02346778781258711
1111162884,175.0,0.012359554902529223
85590368,9.0,0.01666338702524321
340847319,66.0,0.011886378106325108
1112798694,750.0,0.008901352712060877
748173713787465728,18.0,0.006610717627254091
783023868378279940,542.0,0.009893227910257735
534655010,12.0,0.036315497693266745
1063780303,6.0,0.0060797195674549805
221902171,1125.0,0.039640129361046876
2640207038,24.0,0.010840692606168175
1015143625,200.0,0.03415519441394909
706086896275955712,21.0,0.021556995764471773
83115466,18.0,0.012132724878029761
47377992,275.0,0.03332986826355157
3069657982,5.0,0.0120319111408851
129515952,4.0,0.017668001433773655
494475884,2825.0,0.05840637387154869
488684786,7.0,0.025641306524256214
826209650,175.0,0.009812382842342695
474175425,2075.0,0.049781476846517174
46712564,9.0,0.017416751049738076
1166637379,27.0,0.03289823283231436
424142793,7.0,0.010107841296080224
941772781,14.0,0.021194032956140883
707302113093799936,8.0,0.016358092127648008
252676505,15.0,0.017212014323130635
225168723,8.0,0.04958298522111801
4405998622,30.0,0.07148125582749082
1015440260,6.0,0.037537080359702296
3193977725,7.0,0.015404331299247278
746826249222430720,10.0,0.02362059125861287
735316014,18.0,0.025776724634203003
1484550222,800.0,0.045974001877247955
430995535,7.0,0.013632434637366657
102672182,925.0,0.03930163012377899
71887780,7.0,0.025603487498455722
406552900,500.0,0.017764278518682605
1263818557,9.0,0.028938415555714095
1434038420,26.0,0.03695799274397625
2862461084,6.0,0.011768808795972785
930194618,198.0,0.007834917633478067
413364881,375.0,0.022572125568735554
762284905145438210,7.0,0.02071197113445555
1000045820,8.0,0.03421586304032618
702128508835860480,30.0,0.018748095122837947
3825308554,186.0,0.00816391264273627
432688797,7.0,0.018515268132298764
419951447,12.0,0.006055255800440113
721432104396025857,18.0,0.005486712797685671
752897299186155520,9.0,0.054113546794329476
431901295,28.0,0.01902375031853986
1117446373,1275.0,0.026093070518126604
2239285988,525.0,0.04413072923465298
19392607,9.0,0.02701363580394006
1058862104,8.0,0.017272125441847818
2780267589,7.0,0.006948980782033613
3225190005,9.0,0.043969689240169495
81835192,6.0,0.005899017021016091
736166324028768256,7.0,0.04290962918545723
432304612,4.0,0.007430373526345041
2292405117,9.0,0.006756864276923163
61905153,650.0,0.04210944006412644
464947115,11.0,0.012445671779138419
1069378951,6.0,0.0071247442437626166
897054630,9.0,0.0074882387372492655
761516705445183488,15.0,0.006567925339154953
338959743,39.0,0.02505157454468735
967839474,75.0,0.005802837817751787
1594040222,6.0,0.005163929756399549
482783302,9.0,0.018638290806054086
