primo,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.2,0.0,0.4,0.2,0.4,0.4,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0
possiam,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.1,0.1,0.0,0.1,0.1,0.1,0.1,1.0,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
passo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.2,0.0,0.0,0.2,0.2,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fare,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.21428571428571427,0.5714285714285714,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.0,0.0,0.07142857142857142,0.35714285714285715,0.5714285714285714,0.9285714285714286,0.2857142857142857,0.2857142857142857,0.07142857142857142,0.0,0.0,0.0,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0,0.0,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.2857142857142857,0.21428571428571427,0.0,0.0,0.35714285714285715,0.7857142857142857,0.7142857142857143,0.35714285714285715,0.42857142857142855,0.2857142857142857,0.21428571428571427,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.21428571428571427,1.0,0.5,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.0,0.0,0.07142857142857142,0.2857142857142857,0.07142857142857142
important,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
ogni,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.1,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.2,0.4,0.2,0.1,0.0,0.3,0.1,0.4,0.2,1.0,0.1,0.0,0.0,0.1,0.1,0.2,0.4,0.7,0.3,0.0,0.0,0.1,1.0,0.5,0.3,0.2,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
insiem,0.9166666666666666,0.5833333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.4166666666666667,0.0,0.25,0.16666666666666666,0.0,0.0,0.08333333333333333,0.5,0.08333333333333333,0.25,0.25,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.08333333333333333,0.08333333333333333,0.5,0.08333333333333333,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.75,0.3333333333333333,0.08333333333333333,1.0,0.5833333333333334,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.25,0.16666666666666666,0.0,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
cambiar,0.2222222222222222,0.6666666666666666,0.0,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.0,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.6666666666666666,0.0,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
ital,0.5454545454545454,0.3181818181818182,0.045454545454545456,0.0,0.0,0.0,0.2727272727272727,0.5454545454545454,0.5,0.2727272727272727,0.13636363636363635,0.045454545454545456,0.0,0.4090909090909091,0.5,0.2727272727272727,0.7727272727272727,0.0,0.3181818181818182,0.0,0.0,0.09090909090909091,0.22727272727272727,0.18181818181818182,0.45454545454545453,0.22727272727272727,0.36363636363636365,0.045454545454545456,0.0,0.0,0.18181818181818182,0.3181818181818182,0.36363636363636365,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.0,0.22727272727272727,0.7727272727272727,0.5454545454545454,0.36363636363636365,0.2727272727272727,0.13636363636363635,0.045454545454545456,0.0,0.13636363636363635,0.5,0.9545454545454546,0.3181818181818182,0.8181818181818182,1.0,0.0,0.0,0.0,0.09090909090909091,0.22727272727272727,0.3181818181818182,0.22727272727272727,0.18181818181818182,0.0,0.0,0.045454545454545456,0.7272727272727273,0.22727272727272727,0.13636363636363635,0.13636363636363635,0.7727272727272727,1.0,0.0,0.2727272727272727,0.13636363636363635,0.8181818181818182,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.0,0.0,0.18181818181818182,0.2727272727272727,0.09090909090909091
iovotos,0.16666666666666666,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.25,0.20833333333333334,0.4166666666666667,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.0,0.041666666666666664,0.125,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.125,0.041666666666666664,0.041666666666666664,0.0,0.0,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.125,0.041666666666666664,0.0,0.0,0.20833333333333334,0.2916666666666667,0.4583333333333333,0.16666666666666666,0.4583333333333333,0.041666666666666664,0.0,0.041666666666666664,1.0,0.4166666666666667,0.041666666666666664,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0,0.0,0.08333333333333333,0.125,0.125,0.0,0.0,0.0,0.0,0.375,0.08333333333333333,0.20833333333333334,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
