1.0,0.703552055004288,0.7550193914581271,0.7191468813321616,0.7619347891604631,0.7201055859285652,0.7401888598259673,0.7474517639931917,0.7596429505405033,0.7184859565206043
0.703552055004288,1.0,0.7385714182893973,0.6967349781502855,0.7068286607000985,0.7230187821867234,0.7087851931946205,0.6976343479909991,0.7161103657051505,0.7148822366800329
0.7550193914581271,0.7385714182893973,1.0,0.7243405362680959,0.7551650994672735,0.7367029551315971,0.7434593027578873,0.7491614114225409,0.774023433538576,0.7408926171544169
0.7191468813321616,0.6967349781502855,0.7243405362680959,1.0,0.7490626624013383,0.7013234899393089,0.7211082914236291,0.7075116652084752,0.7086161616651062,0.6839089336656101
0.7619347891604631,0.7068286607000985,0.7551650994672735,0.7490626624013383,1.0,0.7122871717648027,0.7495308162974711,0.7552345839778987,0.736449867094725,0.7326475905714321
0.7201055859285652,0.7230187821867234,0.7367029551315971,0.7013234899393089,0.7122871717648027,1.0,0.6914507158814909,0.6867743238766449,0.7195986513338176,0.7235541956416324
0.7401888598259673,0.7087851931946205,0.7434593027578873,0.7211082914236291,0.7495308162974711,0.6914507158814909,1.0,0.7455061143247449,0.7635162846494796,0.7100650689733218
0.7474517639931917,0.6976343479909991,0.7491614114225409,0.7075116652084752,0.7552345839778987,0.6867743238766449,0.7455061143247449,1.0,0.7593059505133128,0.738095994406253
0.7596429505405033,0.7161103657051505,0.774023433538576,0.7086161616651062,0.736449867094725,0.7195986513338176,0.7635162846494796,0.7593059505133128,1.0,0.7377833888989075
0.7184859565206043,0.7148822366800329,0.7408926171544169,0.6839089336656101,0.7326475905714321,0.7235541956416324,0.7100650689733218,0.738095994406253,0.7377833888989075,1.0
